"Order ID";"Order Date";"Ship Date";"Ship Mode"
"CA-2017-118570";"13/11/2017";"17/11/2017";"Standard Class"
"CA-2018-154718";"19/01/2018";"23/01/2018";"Second Class"
"CA-2017-147578";"22/04/2017";"26/04/2017";"Second Class"
"CA-2015-140165";"13/05/2015";"15/05/2015";"First Class"
"CA-2015-140165";"13/05/2015";"15/05/2015";"First Class"
"CA-2015-142587";"21/10/2015";"22/10/2015";"First Class"
"CA-2015-142587";"21/10/2015";"22/10/2015";"First Class"
"CA-2015-157623";"14/03/2015";"18/03/2015";"Standard Class"
"CA-2015-157623";"14/03/2015";"18/03/2015";"Standard Class"
"CA-2018-145310";"22/12/2018";"24/12/2018";"Second Class"
"CA-2017-100083";"24/11/2017";"29/11/2017";"Standard Class"
"US-2018-108063";"2/12/18";"5/12/18";"First Class"
"CA-2016-109197";"31/12/2016";"4/1/17";"Standard Class"
"CA-2018-141789";"3/10/18";"6/10/18";"First Class"
"CA-2015-169775";"29/08/2015";"2/9/15";"Second Class"
"CA-2015-169775";"29/08/2015";"2/9/15";"Second Class"
"CA-2015-169775";"29/08/2015";"2/9/15";"Second Class"
"CA-2017-140543";"29/06/2017";"3/7/17";"Second Class"
"CA-2017-151141";"20/08/2017";"23/08/2017";"First Class"
"CA-2018-167094";"21/10/2018";"22/10/2018";"First Class"
"CA-2018-167094";"21/10/2018";"22/10/2018";"First Class"
"CA-2018-167094";"21/10/2018";"22/10/2018";"First Class"
"CA-2018-154410";"21/10/2018";"24/10/2018";"First Class"
"US-2017-150567";"17/05/2017";"21/05/2017";"Standard Class"
"US-2017-150567";"17/05/2017";"21/05/2017";"Standard Class"
"CA-2016-157959";"3/2/16";"4/2/16";"First Class"
"CA-2018-105886";"18/12/2018";"23/12/2018";"Standard Class"
"CA-2017-105963";"15/11/2017";"22/11/2017";"Standard Class"
"CA-2018-121503";"3/7/18";"6/7/18";"Second Class"
"CA-2018-121503";"3/7/18";"6/7/18";"Second Class"
"CA-2015-103366";"15/01/2015";"17/01/2015";"First Class"
"CA-2018-124597";"30/04/2018";"5/5/18";"Standard Class"
"CA-2018-124597";"30/04/2018";"5/5/18";"Standard Class"
"CA-2018-124597";"30/04/2018";"5/5/18";"Standard Class"
"CA-2016-105634";"8/11/16";"14/11/2016";"Standard Class"
"CA-2016-123673";"30/10/2016";"1/11/16";"Second Class"
"US-2018-111423";"17/08/2018";"19/08/2018";"First Class"
"US-2018-111423";"17/08/2018";"19/08/2018";"First Class"
"CA-2016-125178";"3/10/16";"9/10/16";"Standard Class"
"CA-2017-156685";"8/7/17";"10/7/17";"Second Class"
"CA-2017-156685";"8/7/17";"10/7/17";"Second Class"
"CA-2018-126865";"5/12/18";"7/12/18";"Second Class"
"CA-2018-102834";"9/3/18";"13/03/2018";"Standard Class"
"US-2017-139710";"9/6/17";"15/06/2017";"Standard Class"
"CA-2018-121538";"28/11/2018";"1/12/18";"First Class"
"US-2018-101539";"16/03/2018";"18/03/2018";"Second Class"
"US-2018-101539";"16/03/2018";"18/03/2018";"Second Class"
"US-2018-101539";"16/03/2018";"18/03/2018";"Second Class"
"CA-2017-152121";"27/11/2017";"29/11/2017";"Second Class"
"CA-2018-161200";"6/8/18";"10/8/18";"Second Class"
"CA-2018-161200";"6/8/18";"10/8/18";"Second Class"
"CA-2018-101245";"27/11/2018";"3/12/18";"Standard Class"
"CA-2018-101245";"27/11/2018";"3/12/18";"Standard Class"
"CA-2016-141768";"25/05/2016";"27/05/2016";"Second Class"
"CA-2017-112109";"8/7/17";"12/7/17";"Standard Class"
"CA-2017-112109";"8/7/17";"12/7/17";"Standard Class"
"CA-2017-112109";"8/7/17";"12/7/17";"Standard Class"
"CA-2017-112109";"8/7/17";"12/7/17";"Standard Class"
"CA-2018-144064";"29/08/2018";"1/9/18";"First Class"
"CA-2018-144064";"29/08/2018";"1/9/18";"First Class"
"CA-2018-144064";"29/08/2018";"1/9/18";"First Class"
"CA-2017-108581";"20/06/2017";"26/06/2017";"Standard Class"
"CA-2017-108581";"20/06/2017";"26/06/2017";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-157987";"2/9/18";"6/9/18";"Standard Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-110905";"10/9/18";"15/09/2018";"Second Class"
"CA-2018-165841";"21/12/2018";"28/12/2018";"Standard Class"
"CA-2018-165841";"21/12/2018";"28/12/2018";"Standard Class"
"CA-2018-165841";"21/12/2018";"28/12/2018";"Standard Class"
"CA-2018-117485";"23/09/2018";"29/09/2018";"Standard Class"
"CA-2018-140242";"6/5/18";"11/5/18";"Standard Class"
"CA-2018-140242";"6/5/18";"11/5/18";"Standard Class"
"CA-2015-148950";"14/12/2015";"19/12/2015";"Standard Class"
"CA-2015-148950";"14/12/2015";"19/12/2015";"Standard Class"
"CA-2015-148950";"14/12/2015";"19/12/2015";"Standard Class"
"CA-2015-110408";"18/10/2015";"20/10/2015";"Second Class"
"CA-2015-110408";"18/10/2015";"20/10/2015";"Second Class"
"CA-2015-110408";"18/10/2015";"20/10/2015";"Second Class"
"CA-2016-109939";"8/5/16";"12/5/16";"Standard Class"
"CA-2017-112669";"14/04/2017";"14/04/2017";"Same Day"
"CA-2017-112669";"14/04/2017";"14/04/2017";"Same Day"
"CA-2016-119592";"14/12/2016";"16/12/2016";"Second Class"
"CA-2015-122749";"3/12/15";"9/12/15";"Standard Class"
"CA-2015-164721";"25/11/2015";"27/11/2015";"Second Class"
"CA-2015-164721";"25/11/2015";"27/11/2015";"Second Class"
"CA-2015-164721";"25/11/2015";"27/11/2015";"Second Class"
"CA-2017-147417";"25/07/2017";"27/07/2017";"First Class"
"CA-2016-127509";"9/11/16";"13/11/2016";"Standard Class"
"CA-2016-127509";"9/11/16";"13/11/2016";"Standard Class"
"CA-2016-127509";"9/11/16";"13/11/2016";"Standard Class"
"CA-2016-127509";"9/11/16";"13/11/2016";"Standard Class"
"CA-2018-111374";"24/02/2018";"28/02/2018";"Standard Class"
"CA-2018-133648";"25/06/2018";"2/7/18";"Standard Class"
"CA-2018-133648";"25/06/2018";"2/7/18";"Standard Class"
"CA-2018-133648";"25/06/2018";"2/7/18";"Standard Class"
"US-2018-147221";"2/12/18";"4/12/18";"Second Class"
"US-2018-147221";"2/12/18";"4/12/18";"Second Class"
"CA-2015-131905";"6/2/15";"9/2/15";"First Class"
"CA-2015-131905";"6/2/15";"9/2/15";"First Class"
"CA-2015-131905";"6/2/15";"9/2/15";"First Class"
"CA-2018-166128";"11/4/18";"18/04/2018";"Standard Class"
"CA-2018-166128";"11/4/18";"18/04/2018";"Standard Class"
"CA-2018-163510";"25/12/2018";"28/12/2018";"Second Class"
"CA-2018-163510";"25/12/2018";"28/12/2018";"Second Class"
"US-2018-143028";"11/4/18";"18/04/2018";"Standard Class"
"CA-2015-111150";"31/12/2015";"4/1/16";"Standard Class"
"CA-2015-111150";"31/12/2015";"4/1/16";"Standard Class"
"CA-2018-165386";"3/8/18";"4/8/18";"First Class"
"CA-2015-116407";"15/11/2015";"21/11/2015";"Standard Class"
"CA-2015-116407";"15/11/2015";"21/11/2015";"Standard Class"
"CA-2015-116407";"15/11/2015";"21/11/2015";"Standard Class"
"CA-2016-155761";"11/12/16";"11/12/16";"Same Day"
"CA-2016-155761";"11/12/16";"11/12/16";"Same Day"
"CA-2017-145905";"18/09/2017";"23/09/2017";"Standard Class"
"CA-2017-145905";"18/09/2017";"23/09/2017";"Standard Class"
"CA-2017-145905";"18/09/2017";"23/09/2017";"Standard Class"
"CA-2016-113110";"19/03/2016";"23/03/2016";"Standard Class"
"CA-2016-113110";"19/03/2016";"23/03/2016";"Standard Class"
"CA-2016-113110";"19/03/2016";"23/03/2016";"Standard Class"
"CA-2016-113110";"19/03/2016";"23/03/2016";"Standard Class"
"CA-2017-168354";"19/09/2017";"21/09/2017";"First Class"
"CA-2017-168354";"19/09/2017";"21/09/2017";"First Class"
"CA-2017-168354";"19/09/2017";"21/09/2017";"First Class"
"CA-2017-168354";"19/09/2017";"21/09/2017";"First Class"
"US-2018-111241";"20/08/2018";"22/08/2018";"Second Class"
"CA-2016-114237";"13/03/2016";"15/03/2016";"First Class"
"CA-2017-113516";"8/9/17";"10/9/17";"Second Class"
"CA-2017-113516";"8/9/17";"10/9/17";"Second Class"
"CA-2016-117961";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2016-117961";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2016-117961";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2016-117961";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2017-128923";"9/12/17";"13/12/2017";"Standard Class"
"CA-2017-128923";"9/12/17";"13/12/2017";"Standard Class"
"CA-2018-162481";"25/09/2018";"29/09/2018";"Standard Class"
"CA-2018-162481";"25/09/2018";"29/09/2018";"Standard Class"
"CA-2016-119214";"23/01/2016";"27/01/2016";"Standard Class"
"CA-2016-119214";"23/01/2016";"27/01/2016";"Standard Class"
"CA-2016-122287";"18/06/2016";"23/06/2016";"Standard Class"
"CA-2016-122287";"18/06/2016";"23/06/2016";"Standard Class"
"CA-2016-122287";"18/06/2016";"23/06/2016";"Standard Class"
"CA-2016-122287";"18/06/2016";"23/06/2016";"Standard Class"
"CA-2016-104493";"2/10/16";"8/10/16";"Standard Class"
"US-2018-158946";"18/11/2018";"23/11/2018";"Standard Class"
"CA-2015-129168";"17/08/2015";"23/08/2015";"Standard Class"
"CA-2017-131835";"17/07/2017";"21/07/2017";"Standard Class"
"CA-2017-131835";"17/07/2017";"21/07/2017";"Standard Class"
"CA-2017-131835";"17/07/2017";"21/07/2017";"Standard Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2016-142237";"11/7/16";"13/07/2016";"First Class"
"CA-2017-136434";"1/12/17";"7/12/17";"Standard Class"
"CA-2018-120376";"22/12/2018";"25/12/2018";"First Class"
"CA-2018-120376";"22/12/2018";"25/12/2018";"First Class"
"CA-2018-120376";"22/12/2018";"25/12/2018";"First Class"
"CA-2018-120376";"22/12/2018";"25/12/2018";"First Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2015-106439";"31/10/2015";"4/11/15";"Standard Class"
"CA-2016-133452";"13/04/2016";"19/04/2016";"Standard Class"
"CA-2016-133452";"13/04/2016";"19/04/2016";"Standard Class"
"CA-2017-146521";"21/07/2017";"23/07/2017";"Second Class"
"US-2018-110996";"20/11/2018";"25/11/2018";"Standard Class"
"CA-2017-129693";"26/11/2017";"2/12/17";"Standard Class"
"CA-2018-122504";"7/11/18";"12/11/18";"Second Class"
"CA-2018-122504";"7/11/18";"12/11/18";"Second Class"
"CA-2015-131051";"1/12/15";"5/12/15";"Standard Class"
"CA-2018-140676";"12/9/18";"15/09/2018";"First Class"
"CA-2018-140676";"12/9/18";"15/09/2018";"First Class"
"CA-2018-140676";"12/9/18";"15/09/2018";"First Class"
"CA-2016-120103";"24/12/2016";"29/12/2016";"Standard Class"
"CA-2016-120103";"24/12/2016";"29/12/2016";"Standard Class"
"CA-2016-120103";"24/12/2016";"29/12/2016";"Standard Class"
"CA-2018-104647";"23/02/2018";"1/3/18";"Standard Class"
"CA-2015-110352";"23/11/2015";"29/11/2015";"Standard Class"
"CA-2017-140501";"23/06/2017";"28/06/2017";"Standard Class"
"CA-2017-140501";"23/06/2017";"28/06/2017";"Standard Class"
"CA-2017-140501";"23/06/2017";"28/06/2017";"Standard Class"
"CA-2017-140501";"23/06/2017";"28/06/2017";"Standard Class"
"CA-2017-140501";"23/06/2017";"28/06/2017";"Standard Class"
"CA-2016-139290";"26/10/2016";"30/10/2016";"Standard Class"
"CA-2018-166142";"15/07/2018";"19/07/2018";"Standard Class"
"CA-2018-166142";"15/07/2018";"19/07/2018";"Standard Class"
"CA-2015-145926";"17/11/2015";"21/11/2015";"Standard Class"
"CA-2016-149678";"13/04/2016";"15/04/2016";"Second Class"
"US-2016-164357";"25/11/2016";"29/11/2016";"Standard Class"
"US-2017-146570";"15/05/2017";"20/05/2017";"Standard Class"
"US-2017-146570";"15/05/2017";"20/05/2017";"Standard Class"
"US-2017-146570";"15/05/2017";"20/05/2017";"Standard Class"
"CA-2018-124401";"7/9/18";"12/9/18";"Standard Class"
"CA-2018-124401";"7/9/18";"12/9/18";"Standard Class"
"US-2015-140116";"10/3/15";"17/03/2015";"Standard Class"
"US-2015-140116";"10/3/15";"17/03/2015";"Standard Class"
"CA-2015-123295";"18/07/2015";"18/07/2015";"Same Day"
"CA-2018-167101";"24/03/2018";"28/03/2018";"Second Class"
"CA-2018-167101";"24/03/2018";"28/03/2018";"Second Class"
"US-2015-167633";"30/09/2015";"5/10/15";"Standard Class"
"US-2015-152723";"26/09/2015";"26/09/2015";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-164882";"31/10/2016";"31/10/2016";"Same Day"
"CA-2016-159786";"12/10/16";"17/10/2016";"Second Class"
"CA-2017-130267";"19/09/2017";"23/09/2017";"Standard Class"
"CA-2018-155460";"13/04/2018";"15/04/2018";"First Class"
"CA-2018-155460";"13/04/2018";"15/04/2018";"First Class"
"US-2018-168690";"7/1/18";"13/01/2018";"Standard Class"
"CA-2018-158246";"9/11/18";"11/11/18";"First Class"
"CA-2018-167381";"22/09/2018";"24/09/2018";"Second Class"
"CA-2018-167381";"22/09/2018";"24/09/2018";"Second Class"
"CA-2018-144862";"1/12/18";"5/12/18";"Standard Class"
"CA-2018-144862";"1/12/18";"5/12/18";"Standard Class"
"CA-2015-126032";"23/06/2015";"28/06/2015";"Standard Class"
"CA-2016-134859";"4/10/16";"9/10/16";"Standard Class"
"CA-2016-134859";"4/10/16";"9/10/16";"Standard Class"
"US-2015-114188";"20/05/2015";"22/05/2015";"Second Class"
"US-2015-114188";"20/05/2015";"22/05/2015";"Second Class"
"US-2015-114188";"20/05/2015";"22/05/2015";"Second Class"
"CA-2016-156524";"20/11/2016";"26/11/2016";"Standard Class"
"CA-2016-122210";"30/11/2016";"4/12/16";"Standard Class"
"CA-2016-122210";"30/11/2016";"4/12/16";"Standard Class"
"CA-2016-122210";"30/11/2016";"4/12/16";"Standard Class"
"CA-2016-156377";"31/12/2016";"5/1/17";"Standard Class"
"CA-2016-156377";"31/12/2016";"5/1/17";"Standard Class"
"US-2018-157896";"16/11/2018";"16/11/2018";"Same Day"
"CA-2015-159520";"6/6/15";"11/6/15";"Standard Class"
"CA-2015-159520";"6/6/15";"11/6/15";"Standard Class"
"CA-2015-159520";"6/6/15";"11/6/15";"Standard Class"
"CA-2017-155481";"1/9/17";"5/9/17";"Standard Class"
"CA-2017-155481";"1/9/17";"5/9/17";"Standard Class"
"CA-2017-155481";"1/9/17";"5/9/17";"Standard Class"
"US-2017-152051";"25/06/2017";"29/06/2017";"Standard Class"
"US-2017-152051";"25/06/2017";"29/06/2017";"Standard Class"
"US-2017-152051";"25/06/2017";"29/06/2017";"Standard Class"
"CA-2015-141607";"12/12/15";"17/12/2015";"Standard Class"
"CA-2018-102771";"31/03/2018";"5/4/18";"Standard Class"
"US-2018-139969";"19/11/2018";"26/11/2018";"Standard Class"
"CA-2015-167360";"24/11/2015";"29/11/2015";"Second Class"
"CA-2016-123505";"22/11/2016";"26/11/2016";"Standard Class"
"CA-2017-117282";"14/07/2017";"18/07/2017";"Standard Class"
"US-2017-120460";"30/04/2017";"5/5/17";"Standard Class"
"CA-2017-111115";"25/07/2017";"27/07/2017";"Second Class"
"CA-2015-124646";"22/06/2015";"24/06/2015";"First Class"
"CA-2015-124646";"22/06/2015";"24/06/2015";"First Class"
"CA-2018-148166";"21/10/2018";"26/10/2018";"Standard Class"
"CA-2017-159737";"3/9/17";"9/9/17";"Standard Class"
"CA-2017-141019";"14/05/2017";"14/05/2017";"Same Day"
"CA-2017-101938";"7/1/17";"12/1/17";"Standard Class"
"CA-2018-166296";"13/03/2018";"19/03/2018";"Standard Class"
"CA-2017-154018";"13/10/2017";"19/10/2017";"Standard Class"
"CA-2017-154018";"13/10/2017";"19/10/2017";"Standard Class"
"CA-2017-154018";"13/10/2017";"19/10/2017";"Standard Class"
"CA-2017-154018";"13/10/2017";"19/10/2017";"Standard Class"
"CA-2017-154018";"13/10/2017";"19/10/2017";"Standard Class"
"CA-2018-117870";"27/01/2018";"30/01/2018";"Second Class"
"CA-2018-117870";"27/01/2018";"30/01/2018";"Second Class"
"CA-2018-117870";"27/01/2018";"30/01/2018";"Second Class"
"US-2018-137491";"19/11/2018";"25/11/2018";"Standard Class"
"CA-2015-152296";"1/8/15";"3/8/15";"First Class"
"CA-2017-112025";"30/07/2017";"4/8/17";"Standard Class"
"CA-2016-132507";"30/07/2016";"3/8/16";"Second Class"
"CA-2017-125738";"15/10/2017";"21/10/2017";"Standard Class"
"CA-2017-125738";"15/10/2017";"21/10/2017";"Standard Class"
"CA-2017-125738";"15/10/2017";"21/10/2017";"Standard Class"
"CA-2017-125738";"15/10/2017";"21/10/2017";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2017-128818";"7/5/17";"11/5/17";"Standard Class"
"CA-2018-124576";"1/8/18";"4/8/18";"Second Class"
"CA-2017-101378";"14/07/2017";"14/07/2017";"Same Day"
"CA-2018-143063";"10/8/18";"15/08/2018";"Standard Class"
"CA-2018-143063";"10/8/18";"15/08/2018";"Standard Class"
"CA-2018-143063";"10/8/18";"15/08/2018";"Standard Class"
"CA-2017-118913";"25/06/2017";"29/06/2017";"Standard Class"
"CA-2017-128412";"10/12/17";"17/12/2017";"Standard Class"
"CA-2017-128412";"10/12/17";"17/12/2017";"Standard Class"
"CA-2017-128412";"10/12/17";"17/12/2017";"Standard Class"
"CA-2017-128412";"10/12/17";"17/12/2017";"Standard Class"
"CA-2017-128412";"10/12/17";"17/12/2017";"Standard Class"
"CA-2017-136483";"1/12/17";"6/12/17";"Standard Class"
"CA-2015-163013";"28/11/2015";"4/12/15";"Standard Class"
"CA-2016-135363";"28/03/2016";"2/4/16";"Standard Class"
"CA-2016-135363";"28/03/2016";"2/4/16";"Standard Class"
"US-2015-165659";"1/6/15";"6/6/15";"Standard Class"
"US-2015-165659";"1/6/15";"6/6/15";"Standard Class"
"CA-2016-138002";"6/9/16";"12/9/16";"Standard Class"
"CA-2016-138002";"6/9/16";"12/9/16";"Standard Class"
"CA-2016-128860";"29/06/2016";"5/7/16";"Standard Class"
"CA-2017-164350";"10/9/17";"12/9/17";"Second Class"
"US-2015-103905";"14/07/2015";"20/07/2015";"Standard Class"
"US-2015-103905";"14/07/2015";"20/07/2015";"Standard Class"
"CA-2016-129854";"22/08/2016";"26/08/2016";"Standard Class"
"CA-2015-125556";"14/11/2015";"16/11/2015";"Second Class"
"CA-2015-125556";"14/11/2015";"16/11/2015";"Second Class"
"CA-2017-162313";"27/11/2017";"30/11/2017";"First Class"
"CA-2018-107874";"21/11/2018";"25/11/2018";"Standard Class"
"CA-2018-129378";"1/10/18";"2/10/18";"First Class"
"CA-2018-129378";"1/10/18";"2/10/18";"First Class"
"CA-2018-129378";"1/10/18";"2/10/18";"First Class"
"CA-2018-129378";"1/10/18";"2/10/18";"First Class"
"CA-2015-151953";"20/09/2015";"25/09/2015";"Standard Class"
"CA-2018-130841";"28/07/2018";"1/8/18";"Standard Class"
"CA-2018-130841";"28/07/2018";"1/8/18";"Standard Class"
"CA-2018-130841";"28/07/2018";"1/8/18";"Standard Class"
"CA-2016-131884";"6/12/16";"6/12/16";"Same Day"
"CA-2016-131884";"6/12/16";"6/12/16";"Same Day"
"CA-2016-131884";"6/12/16";"6/12/16";"Same Day"
"CA-2018-121909";"31/07/2018";"5/8/18";"Standard Class"
"CA-2017-106383";"19/03/2017";"21/03/2017";"Second Class"
"CA-2018-130771";"29/07/2018";"3/8/18";"Standard Class"
"CA-2018-130771";"29/07/2018";"3/8/18";"Standard Class"
"CA-2017-139157";"1/10/17";"5/10/17";"Standard Class"
"CA-2015-128055";"31/03/2015";"5/4/15";"Standard Class"
"CA-2015-128055";"31/03/2015";"5/4/15";"Standard Class"
"CA-2018-157091";"26/06/2018";"1/7/18";"Standard Class"
"CA-2018-132122";"9/7/18";"14/07/2018";"Standard Class"
"CA-2016-123232";"14/12/2016";"16/12/2016";"Second Class"
"CA-2018-104066";"5/12/18";"10/12/18";"Standard Class"
"CA-2016-145849";"15/09/2016";"17/09/2016";"Second Class"
"CA-2016-145849";"15/09/2016";"17/09/2016";"Second Class"
"CA-2017-122322";"15/07/2017";"21/07/2017";"Standard Class"
"CA-2018-166849";"20/04/2018";"26/04/2018";"Standard Class"
"CA-2017-146633";"15/11/2017";"17/11/2017";"Second Class"
"CA-2017-146633";"15/11/2017";"17/11/2017";"Second Class"
