"Product ID";"Category";"Sub-Category";"Product Name";"Cost";"Price";"Profit";"Quantity";"Sales";"Customer ID"
"OFF-BI-10003876";"Office Supplies";"Binders";"Green Canvas Binder for 8-1/2"" x 14"" Sheets";644;639;-4;8;5116;"MJ-17740"
"OFF-BI-10002133";"Office Supplies";"Binders";"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";844;179;-666;15;2681;"MJ-17740"
"TEC-AC-10004396";"Technology";"Accessories";"Logitech Keyboard K120";520;162;-358;18;2924;"MJ-17740"
"TEC-PH-10004100";"Technology";"Phones";"Griffin GC17055 Auxiliary Audio Cable";979;322;-657;16;5152;"DO-13645"
"OFF-ST-10000636";"Office Supplies";"Storage";"Rogers Profile Extra Capacity Storage Tub";979;164;-814;1;164;"MV-17485"
"OFF-PA-10001972";"Office Supplies";"Paper";"Xerox 214";155;432;277;8;3454;"MG-17875"
"FUR-FU-10002554";"Furniture";"Furnishings";"Westinghouse Floor Lamp with Metal Mesh Shade, Black";518;46;-472;2;92;"MG-17875"
"TEC-PH-10003174";"Technology";"Phones";"RCA ViSYS 25825 Wireless digital phone";238;975;737;2;1949;"BS-11665"
"OFF-ST-10001418";"Office Supplies";"Storage";"Carina Media Storage Towers in Natural & Black";676;826;150;3;2478;"BS-11665"
"FUR-FU-10002813";"Furniture";"Furnishings";"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size";308;583;276;21;12253;"BS-11665"
"OFF-ST-10000129";"Office Supplies";"Storage";"Fellowes Recycled Storage Drawers";26;16;-10;14;221;"BS-11665"
"OFF-PA-10001639";"Office Supplies";"Paper";"Xerox 203";103;512;409;10;5121;"BS-11665"
"FUR-CH-10001708";"Furniture";"Chairs";"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back";445;85;-361;9;762;"BS-11665"
"FUR-FU-10001591";"Furniture";"Furnishings";"Advantus Panel Wall Certificate Holder - 8.5x11";983;995;12;17;16912;"BS-11665"
"OFF-AP-10003849";"Office Supplies";"Appliances";"Hoover Shoulder Vac Commercial Portable Vacuum";210;971;761;5;4854;"PO-19180"
"OFF-ST-10000078";"Office Supplies";"Storage";"Tennsco 6- and 18-Compartment Lockers";475;127;-348;21;2664;"PO-19180"
"TEC-CO-10001571";"Technology";"Copiers";"Sharp 1540cs Digital Laser Copier";595;479;-116;2;959;"PO-19180"
"OFF-BI-10001658";"Office Supplies";"Binders";"GBC Standard Therm-A-Bind Covers";186;61;-124;11;672;"PO-19180"
"FUR-FU-10004351";"Furniture";"Furnishings";"Staple-based wall hangings";621;101;-520;17;1716;"PO-19180"
"OFF-BI-10003314";"Office Supplies";"Binders";"Tuff Stuff Recycled Round Ring Binders";259;510;251;10;5101;"DA-13450"
"OFF-ST-10001505";"Office Supplies";"Storage";"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";440;609;169;24;14609;"AH-10690"
"OFF-SU-10003567";"Office Supplies";"Supplies";"Stiletto Hand Letter Openers";532;632;99;16;10107;"AH-10690"
"OFF-BI-10002982";"Office Supplies";"Binders";"Avery Self-Adhesive Photo Pockets for Polaroid Photos";926;169;-757;13;2195;"AH-10690"
"FUR-FU-10002364";"Furniture";"Furnishings";"Eldon Expressions Wood Desk Accessories, Oak";118;652;534;17;11088;"AH-10690"
"FUR-BO-10004218";"Furniture";"Bookcases";"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order";180;858;678;10;8582;"JK-15730"
"FUR-TA-10002530";"Furniture";"Tables";"Iceberg OfficeWorks 42"" Round Tables";707;3;-704;11;33;"MS-17530"
"OFF-PA-10001526";"Office Supplies";"Paper";"Xerox 1949";963;109;-855;6;652;"JK-15640"
"OFF-PA-10001497";"Office Supplies";"Paper";"Xerox 1914";404;504;100;5;2519;"CM-12235"
"OFF-PA-10003936";"Office Supplies";"Paper";"Xerox 1994";691;481;-210;8;3848;"CM-12235"
"OFF-AR-10000716";"Office Supplies";"Art";"DIXON Ticonderoga Erasable Checking Pencils";325;517;192;8;4135;"CM-12235"
"OFF-AP-10002765";"Office Supplies";"Appliances";"Fellowes Advanced Computer Series Surge Protectors";874;763;-111;20;15264;"RS-19420"
"OFF-AR-10004165";"Office Supplies";"Art";"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow";841;885;43;18;15927;"RS-19420"
"FUR-CH-10002335";"Furniture";"Chairs";"Hon GuestStacker Chair";443;98;-344;8;787;"RS-19420"
"OFF-AR-10004078";"Office Supplies";"Art";"Newell 312";339;259;-80;24;6213;"BP-11185"
"OFF-BI-10002026";"Office Supplies";"Binders";"Avery Arch Ring Binders";194;240;46;5;1198;"BP-11185"
"FUR-CH-10001215";"Furniture";"Chairs";"Global Troy Executive Leather Low-Back Tilter";284;313;29;25;7814;"MA-17995"
"FUR-TA-10001771";"Furniture";"Tables";"Bush Cubix Conference Tables, Fully Assembled";67;425;357;18;7641;"EB-13705"
"FUR-FU-10004006";"Furniture";"Furnishings";"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting";634;415;-218;20;8305;"RD-19900"
"OFF-ST-10003282";"Office Supplies";"Storage";"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers";962;567;-395;4;2267;"ME-17320"
"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";452;149;-303;15;2233;"EH-14005"
"OFF-BI-10004141";"Office Supplies";"Binders";"Insertable Tab Indexes For Data Binders";822;615;-207;7;4303;"EH-14005"
"OFF-AR-10001954";"Office Supplies";"Art";"Newell 331";356;953;596;21;20004;"FM-14290"
"OFF-BI-10001071";"Office Supplies";"Binders";"GBC ProClick Punch Binding System";916;149;-767;3;448;"FG-14260"
"OFF-PA-10003022";"Office Supplies";"Paper";"Xerox 1992";273;436;163;17;7412;"FG-14260"
"OFF-AP-10001293";"Office Supplies";"Appliances";"Belkin 8 Outlet Surge Protector";310;147;-163;10;1470;"FG-14260"
"OFF-PA-10001815";"Office Supplies";"Paper";"Xerox 1885";255;104;-151;20;2081;"MV-17485"
"FUR-CH-10001215";"Furniture";"Chairs";"Global Troy Executive Leather Low-Back Tilter";286;739;453;5;3695;"JW-15220"
"OFF-PA-10000100";"Office Supplies";"Paper";"Xerox 1945";504;25;-478;4;101;"JW-15220"
"FUR-CH-10002880";"Furniture";"Chairs";"Global High-Back Leather Tilter, Burgundy";707;3;-705;3;8;"JW-15220"
"FUR-FU-10004712";"Furniture";"Furnishings";"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black";6;422;416;17;7167;"EH-13765"
"OFF-SU-10000151";"Office Supplies";"Supplies";"High Speed Automatic Electric Letter Opener";684;644;-41;20;12871;"EH-13765"
"OFF-BI-10000136";"Office Supplies";"Binders";"Avery Non-Stick Heavy Duty View Round Locking Ring Binders";347;550;203;15;8254;"LS-17245"
"TEC-AC-10003610";"Technology";"Accessories";"Logitech Illuminated - Keyboard";20;536;516;6;3218;"LS-17245"
"OFF-ST-10001837";"Office Supplies";"Storage";"SAFCO Mobile Desk Side File, Wire Frame";580;658;78;3;1975;"BP-11050"
"OFF-PA-10001952";"Office Supplies";"Paper";"Xerox 1902";700;939;239;5;4695;"CC-12220"
"OFF-BI-10002414";"Office Supplies";"Binders";"GBC ProClick Spines for 32-Hole Punch";993;664;-330;13;8629;"JM-15580"
"OFF-PA-10001790";"Office Supplies";"Paper";"Xerox 1910";702;151;-551;7;1056;"RD-19720"
"OFF-ST-10001590";"Office Supplies";"Storage";"Tenex Personal Project File with Scoop Front Design, Black";444;189;-255;1;189;"RD-19720"
"TEC-AC-10003657";"Technology";"Accessories";"Lenovo 17-Key USB Numeric Keypad";245;439;194;15;6584;"RD-19720"
"OFF-BI-10004876";"Office Supplies";"Binders";"Wilson Jones Suede Grain Vinyl Binders";220;71;-149;17;1205;"SS-20410"
"OFF-ST-10003123";"Office Supplies";"Storage";"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems";860;390;-470;10;3896;"KD-16495"
"OFF-LA-10003498";"Office Supplies";"Labels";"Avery 475";738;793;55;5;3967;"PL-18925"
"OFF-PA-10004947";"Office Supplies";"Paper";"Easy-staple paper";646;202;-444;8;1613;"PL-18925"
"FUR-FU-10003799";"Furniture";"Furnishings";"Seth Thomas 13 1/2"" Wall Clock";65;345;280;4;1379;"ZD-21925"
"TEC-PH-10000673";"Technology";"Phones";"Plantronics Voyager Pro HD - Bluetooth Headset";723;22;-701;11;238;"ZD-21925"
"OFF-EN-10002621";"Office Supplies";"Envelopes";"Staple envelope";461;171;-290;16;2744;"LS-16945"
"OFF-BI-10004528";"Office Supplies";"Binders";"Cardinal Poly Pocket Divider Pockets for Ring Binders";260;955;695;21;20047;"PB-18805"
"FUR-FU-10001889";"Furniture";"Furnishings";"Ultra Door Pull Handle";429;367;-63;20;7335;"PC-18745"
"OFF-PA-10000157";"Office Supplies";"Paper";"Xerox 191";253;196;-57;12;2346;"FM-14290"
"OFF-PA-10002764";"Office Supplies";"Paper";"Easy-staple paper";946;30;-916;12;362;"FM-14290"
"OFF-PA-10000143";"Office Supplies";"Paper";"Astroparche Fine Business Paper";961;773;-188;20;15466;"FM-14290"
"OFF-LA-10000414";"Office Supplies";"Labels";"Avery 503";923;789;-135;19;14987;"FM-14290"
"TEC-AC-10003441";"Technology";"Accessories";"Kingston Digital DataTraveler 32GB USB 2.0";298;637;339;20;12748;"FM-14290"
"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";364;147;-216;3;442;"KD-16495"
"OFF-AP-10001303";"Office Supplies";"Appliances";"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter";63;639;576;1;639;"KD-16495"
"FUR-FU-10003026";"Furniture";"Furnishings";"Eldon Regeneration Recycled Desk Accessories, Black";213;206;-7;16;3302;"KD-16495"
"OFF-BI-10000632";"Office Supplies";"Binders";"Satellite Sectional Post Binders";719;963;243;7;6739;"KD-16495"
"OFF-ST-10001328";"Office Supplies";"Storage";"Personal Filing Tote with Lid, Black/Gray";861;101;-760;19;1915;"SC-20680"
"OFF-SU-10004661";"Office Supplies";"Supplies";"Acme Titanium Bonded Scissors";373;713;340;18;12836;"DW-13585"
"OFF-ST-10000617";"Office Supplies";"Storage";"Woodgrain Magazine Files by Perma";526;449;-77;13;5837;"PF-19120"
"OFF-LA-10002762";"Office Supplies";"Labels";"Avery 485";756;645;-111;7;4517;"PF-19120"
"FUR-CH-10001973";"Furniture";"Chairs";"Office Star Flex Back Scooter Chair with White Frame";67;97;31;8;779;"PF-19120"
"OFF-ST-10003058";"Office Supplies";"Storage";"Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays";903;615;-289;6;3689;"PF-19120"
"FUR-BO-10004834";"Furniture";"Bookcases";"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish";516;893;378;20;17862;"PF-19120"
"FUR-BO-10002213";"Furniture";"Bookcases";"DMI Eclipse Executive Suite Bookcases";261;904;644;20;18081;"PF-19120"
"TEC-PH-10002170";"Technology";"Phones";"ClearSounds CSC500 Amplified Spirit Phone Corded phone";508;849;341;10;8488;"PF-19120"
"TEC-AC-10003033";"Technology";"Accessories";"Plantronics CS510 - Over-the-Head monaural Wireless Headset System";640;259;-380;10;2592;"PF-19120"
"OFF-PA-10004071";"Office Supplies";"Paper";"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box";853;376;-477;11;4131;"PF-19120"
"TEC-PH-10000169";"Technology";"Phones";"ARKON Windshield Dashboard Air Vent Car Mount Holder";857;42;-815;13;548;"PF-19120"
"FUR-TA-10002958";"Furniture";"Tables";"Bevis Oval Conference Table, Walnut";940;455;-484;18;8198;"DK-13225"
"OFF-AR-10001177";"Office Supplies";"Art";"Newell 349";485;312;-173;1;312;"RB-19435"
"TEC-AC-10004975";"Technology";"Accessories";"Plantronics Audio 995 Wireless Stereo Headset";194;716;521;6;4293;"GD-14590"
"FUR-TA-10001086";"Furniture";"Tables";"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine";50;100;50;11;1104;"RA-19885"
"OFF-LA-10000240";"Office Supplies";"Labels";"Self-Adhesive Address Labels for Typewriters by Universal";226;382;156;22;8396;"DB-13555"
"FUR-FU-10002107";"Furniture";"Furnishings";"Eldon Pizzaz Desk Accessories";719;629;-91;15;9435;"DB-13555"
"FUR-BO-10001519";"Furniture";"Bookcases";"O'Sullivan 3-Shelf Heavy-Duty Bookcases";159;936;777;3;2807;"RL-19615"
"OFF-PA-10004100";"Office Supplies";"Paper";"Xerox 216";328;390;62;12;4678;"RL-19615"
"TEC-PH-10001363";"Technology";"Phones";"Apple iPhone 5S";370;360;-10;4;1440;"RL-19615"
"OFF-ST-10004835";"Office Supplies";"Storage";"Plastic Stacking Crates & Casters";543;176;-368;3;527;"RL-19615"
"TEC-AC-10002018";"Technology";"Accessories";"AmazonBasics 3-Button USB Wired Mouse";524;272;-252;18;4891;"RL-19615"
"TEC-AC-10003033";"Technology";"Accessories";"Plantronics CS510 - Over-the-Head monaural Wireless Headset System";575;601;26;8;4808;"RL-19615"
"FUR-FU-10000221";"Furniture";"Furnishings";"Master Caster Door Stop, Brown";132;659;527;1;659;"RB-19465"
"TEC-PH-10001198";"Technology";"Phones";"Avaya 4621SW VoIP phone";366;438;72;14;6132;"RB-19465"
"TEC-PH-10002564";"Technology";"Phones";"OtterBox Defender Series Case - Samsung Galaxy S4";918;224;-694;11;2468;"RB-19465"
"TEC-PH-10003811";"Technology";"Phones";"Jabra Supreme Plus Driver Edition Headset";804;642;-162;12;7703;"JF-15295"
"OFF-LA-10004178";"Office Supplies";"Labels";"Avery 491";456;732;276;6;4393;"JF-15295"
"TEC-AC-10001465";"Technology";"Accessories";"SanDisk Cruzer 64 GB USB Flash Drive";434;604;171;7;4231;"RW-19690"
"OFF-AR-10000940";"Office Supplies";"Art";"Newell 343";432;214;-218;24;5126;"RW-19690"
"TEC-PH-10001700";"Technology";"Phones";"Panasonic KX-TG6844B Expandable Digital Cordless Telephone";851;534;-317;15;8005;"VG-21790"
"FUR-FU-10000771";"Furniture";"Furnishings";"Eldon 200 Class Desk Accessories, Smoke";763;98;-665;5;490;"JM-15265"
"TEC-AC-10002399";"Technology";"Accessories";"SanDisk Cruzer 32 GB USB Flash Drive";956;439;-516;2;879;"JM-15265"
"OFF-PA-10004983";"Office Supplies";"Paper";"Xerox 23";840;530;-309;13;6896;"JM-15265"
"OFF-ST-10004258";"Office Supplies";"Storage";"Portable Personal File Box";97;251;153;23;5766;"JM-15265"
"OFF-BI-10004040";"Office Supplies";"Binders";"Wilson Jones Impact Binders";427;866;439;20;17321;"BE-11455"
"OFF-EN-10003862";"Office Supplies";"Envelopes";"Laser & Ink Jet Business Envelopes";164;930;766;25;23259;"CB-12535"
"TEC-AC-10004571";"Technology";"Accessories";"Logitech G700s Rechargeable Gaming Mouse";932;31;-901;15;460;"CB-12535"
"OFF-AP-10000891";"Office Supplies";"Appliances";"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center";222;95;-127;4;382;"CB-12535"
"OFF-BI-10002026";"Office Supplies";"Binders";"Ibico Recycled Linen-Style Covers";167;337;170;18;6062;"CB-12535"
"OFF-PA-10001826";"Office Supplies";"Paper";"Xerox 207";468;646;179;18;11634;"SD-20485"
"OFF-AR-10001231";"Office Supplies";"Art";"Sanford EarthWrite Recycled Pencils, Medium Soft, #2";604;939;335;19;17842;"SG-20890"
"FUR-FU-10000409";"Furniture";"Furnishings";"GE 4 Foot Flourescent Tube, 40 Watt";128;681;552;17;11569;"TS-21430"
"FUR-BO-10002545";"Furniture";"Bookcases";"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors";38;785;747;13;10200;"TS-21430"
"OFF-ST-10002756";"Office Supplies";"Storage";"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";909;262;-646;20;5249;"DK-13225"
"OFF-AP-10003842";"Office Supplies";"Appliances";"Euro-Pro Shark Turbo Vacuum";2;836;834;8;6690;"DK-13225"
"OFF-EN-10004459";"Office Supplies";"Envelopes";"Security-Tint Envelopes";573;194;-379;13;2521;"DK-13225"
"FUR-CH-10003746";"Furniture";"Chairs";"Hon 4070 Series Pagoda Round Back Stacking Chairs";540;215;-325;10;2154;"DK-13225"
"FUR-FU-10003142";"Furniture";"Furnishings";"Master Big Foot Doorstop, Beige";292;229;-63;20;4581;"ML-17395"
"TEC-PH-10001425";"Technology";"Phones";"Mophie Juice Pack Helium for iPhone";958;259;-700;14;3621;"MA-17560"
"OFF-AP-10001626";"Office Supplies";"Appliances";"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags";419;169;-250;20;3380;"MA-17560"
"OFF-PA-10003625";"Office Supplies";"Paper";"Xerox 1979";390;278;-112;1;278;"MA-17560"
"OFF-SU-10004768";"Office Supplies";"Supplies";"Acme Kleencut Forged Steel Scissors";176;360;184;25;8995;"LR-17035"
"OFF-ST-10000777";"Office Supplies";"Storage";"Companion Letter/Legal File, Black";54;644;590;2;1288;"LR-17035"
"TEC-PH-10003171";"Technology";"Phones";"Plantronics Encore H101 Dual Earpieces Headset";846;854;8;19;16233;"LR-17035"
"OFF-PA-10001033";"Office Supplies";"Paper";"Xerox 1893";496;606;110;6;3634;"BE-11335"
"OFF-PA-10000418";"Office Supplies";"Paper";"Xerox 189";805;424;-381;15;6359;"CC-12145"
"OFF-BI-10001982";"Office Supplies";"Binders";"Wilson Jones Custom Binder Spines & Labels";881;431;-451;5;2153;"CC-12145"
"OFF-PA-10002230";"Office Supplies";"Paper";"Xerox 1897";573;390;-183;1;390;"CC-12145"
"FUR-FU-10003577";"Furniture";"Furnishings";"Nu-Dell Leatherette Frames";125;73;-52;1;73;"CC-12145"
"FUR-BO-10001811";"Furniture";"Bookcases";"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors";342;485;143;23;11159;"BD-11770"
"OFF-AP-10003779";"Office Supplies";"Appliances";"Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection";396;444;48;22;9772;"JK-15640"
"OFF-ST-10000676";"Office Supplies";"Storage";"Fellowes Econo/Stor Drawers";305;906;601;14;12685;"DB-13615"
"OFF-ST-10001496";"Office Supplies";"Storage";"Standard Rollaway File with Lock";427;231;-196;12;2775;"RR-19525"
"OFF-PA-10003673";"Office Supplies";"Paper";"Strathmore Photo Mount Cards";741;676;-65;17;11491;"RR-19525"
"TEC-PH-10004614";"Technology";"Phones";"AT&T 841000 Phone";952;756;-196;16;12100;"SV-20935"
"FUR-TA-10001039";"Furniture";"Tables";"KI Adjustable-Height Table";583;239;-344;2;479;"RB-19465"
"OFF-BI-10000474";"Office Supplies";"Binders";"Avery Recycled Flexi-View Covers for Binding Systems";872;298;-573;13;3879;"RB-19465"
"FUR-CH-10004698";"Furniture";"Chairs";"Padded Folding Chairs, Black, 4/Carton";619;426;-193;17;7247;"RB-19465"
"OFF-ST-10003327";"Office Supplies";"Storage";"Akro-Mils 12-Gallon Tote";409;499;91;20;9985;"RB-19465"
"OFF-PA-10000232";"Office Supplies";"Paper";"Xerox 1975";337;284;-54;5;1418;"MV-18190"
"OFF-PA-10003657";"Office Supplies";"Paper";"Xerox 1927";889;494;-395;10;4941;"EH-14185"
"FUR-FU-10001185";"Furniture";"Furnishings";"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2";94;786;693;19;14941;"JS-16030"
"OFF-BI-10003007";"Office Supplies";"Binders";"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";990;313;-677;19;5954;"JS-16030"
"OFF-ST-10002485";"Office Supplies";"Storage";"Rogers Deluxe File Chest";926;34;-892;15;512;"JS-16030"
"OFF-PA-10001033";"Office Supplies";"Paper";"Xerox 1893";425;614;189;2;1228;"JS-16030"
"OFF-BI-10000404";"Office Supplies";"Binders";"Avery Printable Repositionable Plastic Tabs";123;447;324;7;3132;"JS-16030"
"FUR-BO-10003546";"Furniture";"Bookcases";"Hon 4-Shelf Metal Bookcases";149;957;808;22;21064;"JS-16030"
"OFF-BI-10004390";"Office Supplies";"Binders";"GBC DocuBind 200 Manual Binding Machine";527;624;97;25;15609;"ES-14020"
"TEC-PH-10001700";"Technology";"Phones";"Panasonic KX-TG6844B Expandable Digital Cordless Telephone";452;422;-30;2;844;"ES-14020"
"FUR-CH-10003396";"Furniture";"Chairs";"Global Deluxe Steno Chair";724;518;-206;3;1553;"ES-14020"
"OFF-ST-10001558";"Office Supplies";"Storage";"Acco Perma 4000 Stacking Storage Drawers";213;928;715;15;13925;"NS-18640"
"OFF-SU-10004782";"Office Supplies";"Supplies";"Elite 5"" Scissors";419;944;525;1;944;"NS-18640"
"FUR-CH-10003298";"Furniture";"Chairs";"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal";957;4;-953;25;103;"NS-18640"
"OFF-AP-10000576";"Office Supplies";"Appliances";"Belkin 325VA UPS Surge Protector, 6'";20;263;243;4;1051;"NS-18640"
"FUR-TA-10003008";"Furniture";"Tables";"Lesro Round Back Collection Coffee Table, End Table";518;270;-249;15;4043;"NS-18640"
"FUR-CH-10001708";"Furniture";"Chairs";"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back";752;702;-50;8;5615;"SH-19975"
"OFF-PA-10000019";"Office Supplies";"Paper";"Xerox 1931";247;511;264;6;3067;"SH-19975"
"OFF-PA-10002222";"Office Supplies";"Paper";"Xerox Color Copier Paper, 11"" x 17"", Ream";453;357;-97;17;6061;"SH-19975"
"FUR-FU-10002553";"Furniture";"Furnishings";"Electrix Incandescent Magnifying Lamp, Black";871;576;-295;18;10370;"RF-19345"
"OFF-BI-10002103";"Office Supplies";"Binders";"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl";671;33;-638;24;797;"RF-19345"
"OFF-BI-10002794";"Office Supplies";"Binders";"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";263;230;-33;11;2528;"DL-12865"
"FUR-FU-10002597";"Furniture";"Furnishings";"C-Line Magnetic Cubicle Keepers, Clear Polypropylene";975;149;-826;9;1339;"AG-10390"
"FUR-CH-10003535";"Furniture";"Chairs";"Global Armless Task Chair, Royal Blue";897;401;-497;15;6009;"SW-20245"
"TEC-PH-10001527";"Technology";"Phones";"Plantronics MX500i Earset";498;594;96;12;7128;"KN-16390"
"FUR-FU-10004006";"Furniture";"Furnishings";"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting";920;640;-280;1;639;"GB-14530"
"OFF-PA-10000595";"Office Supplies";"Paper";"Xerox 1929";620;441;-179;6;2648;"CL-12565"
"OFF-ST-10000798";"Office Supplies";"Storage";"2300 Heavy-Duty Transfer File Systems by Perma";214;382;168;25;9556;"CL-12565"
